key,code,title,crn,no,total,schd,stat,isCancelled,meets,mpkey,instr,srcdb
3381,RLST 351,"Race, Religion, and Sex in the Inquisition",13890,01,1,H,A,,MW 1-2:15p,2030,I. De Souza,201803
3382,RLST 352,Blackness and Mysticism,14054,01,2,L,C,1,HTBA,1,Staff,201803
3383,RLST 352,Blackness and Mysticism,14313,02,2,L,A,,T 1:30-3:20p,2067,Staff,201803
3384,RLST 355,The Ancient Egyptian Temple as Cosmos: Correlation of Architecture and Decoration Program,12397,01,1,L,A,,W 3:30-5:20p,2076,C. Geisen,201803
3385,RLST 370,"Law, Morality, and Religion",12521,01,1,L,A,,T 1:30-3:20p,2067,A. Forsyth,201803
3386,RLST 402,The Philosophy of Religion,11579,01,1,H,A,,MW 9:25-10:15a,2103,J. Hare,201803
3387,RLST 405,Mishnah Seminar: Tractate Sanhedrin,12524,01,1,L,A,,W 9:25-11:15a,2051,S. Fraade,201803
3388,RLST 407,Midrash Seminar: The Exodus from Egypt,11811,01,1,L,A,,Th 9:25-11:15a,2091,S. Fraade,201803
3389,RLST 423,Gnostic Texts in Coptic,12530,01,1,L,A,,TTh 1-2:15p,2035,H. Attridge,201803
3390,RLST 427,"Islam, Conquest, and Conversion",12534,01,1,L,A,,T 3:30-5:20p,2063,T. Zadeh,201803
3391,RLST 450,Spinoza and the God of the Bible,12538,01,1,L,A,,W 3:30-5:20p,2076,N. Levene,201803
3392,RLST 491,The Senior Essay,13477,01,1,Y,A,,M 1:30-3:20p,2058,P. Granoff,201803
3393,RLST 492,The Senior Essay,13478,01,1,Y,A,,M 1:30-3:20p,2058,P. Granoff,201803
3431,ROMN 110,Elementary Romanian I,12085,01,1,H,A,,TTh 11a-12:50p,2298,Staff,201803
3432,ROMN 130,Intermediate Romanian I,12086,01,1,H,A,,TTh 1:10-3p,2300,Staff,201803
3433,RSEE 225,Russia from the Ninth Century to 1801,13750,01,1,H,A,,MW 11:35a-12:50p,2052,P. Bushkovitch,201803
3434,RSEE 231,"Russia in the Age of Tolstoy and Dostoevsky, 1850-1905",13751,01,1,L,A,,Th 1:30-3:20p,2095,S. Antonov,201803
3435,RSEE 400,Legacies of Communism and Conflict in Europe,12477,01,1,H,A,,TTh 9-10:15a,2033,A. Aldrich,201803
3436,RUSS 110,First-Year Russian I,12087,01,3,H,A,,MTWThF 9:25-10:15a,2025,J. Titus,201803
3437,RUSS 110,First-Year Russian I,12088,02,3,H,A,,MTWThF 10:30-11:20a,2024,J. Titus,201803
3438,RUSS 110,First-Year Russian I,12089,03,3,H,A,,MTWThF 11:35a-12:25p,2023,Staff,201803
3439,RUSS 122,Russian for Bilingual Students I,12090,01,1,H,A,,MW 11:35a-12:50p,2052,J. Titus,201803
3440,RUSS 125,Intensive Elementary Russian,12091,01,1,H,A,,MTWThF 10:30-11:20a; MWF 9:25-10:15a,2086,C. Muravnik,201803
3441,RUSS 130,Second-Year Russian I,12093,01,1,H,A,,MTWThF 10:30-11:20a,2024,I. Dolgova,201803
3442,RUSS 150,Third-Year Russian I,12094,01,1,H,A,,MWF 11:35a-12:50p,2032,C. Muravnik,201803
3443,RUSS 160,Fourth-Year Russian I,12095,01,1,H,A,,MWF 11:35a-12:25p,2028,I. Dolgova,201803
3444,RUSS 174,The Russian Works of Vladimir Nabokov,12096,01,1,L,A,,MW 1-2:15p,2030,C. Muravnik,201803
3445,RUSS 220,"Russian and Soviet Art, 1757 to the Present",12097,01,1,H,A,,TTh 1:30-2:20p,2089,M. Brunson,201803
3446,RUSS 465,War in Literature and Film,13970,01,1,L,A,,Th 1:30-3:20p,2095,K. Clark,201803
3447,RUSS 490,The Senior Essay,13251,01,1,Y,A,,HTBA,1,Staff,201803
3450,S&DS 101,Introduction to Statistics: Life Sciences,11900,01,1,H,A,,TTh 1-2:15p,2035,Reuning-Scherer/Jetz,201803
3451,S&DS 102,Introduction to Statistics: Political Science,11903,01,1,H,A,,TTh 1-2:15p,2035,J. Reuning-Scherer,201803
3452,S&DS 103,Introduction to Statistics: Social Sciences,11906,01,1,H,A,,TTh 1-2:15p,2035,J. Reuning-Scherer,201803
3453,S&DS 105,Introduction to Statistics: Medicine,11909,01,1,H,A,,TTh 1-2:15p,2035,J. Reuning-Scherer,201803
3454,S&DS 106,Introduction to Statistics: Data Analysis,13731,01,1,H,A,,TTh 1-2:15p,2035,Reuning-Scherer/Brinda,201803
3455,S&DS 109,Introduction to Statistics: Fundamentals,11910,01,1,H,A,,TTh 1-2:15p,2035,J. Reuning-Scherer,201803
3456,S&DS 230,Data Exploration and Analysis,11912,01,1,H,A,,TTh 9-10:15a,2033,X. Wang,201803
3457,S&DS 238,Probability and Statistics,11913,01,1,H,A,,TTh 1-2:15p,2035,J. Chang,201803
3458,S&DS 241,Probability Theory,11914,01,1,H,A,,MW 9-10:15a,2038,Y. Wu,201803
3459,S&DS 262,Computational Tools for Data Science,11916,01,1,H,A,,TTh 2:30-3:45p,2020,Staff,201803
3460,S&DS 312,Linear Models,11919,01,1,H,A,,MW 11:35a-12:50p,2052,W. Brinda,201803
3461,S&DS 365,Applied Data Mining and Machine Learning,11920,01,1,H,A,,TTh 9-10:15a,2033,J. Lafferty,201803
3462,S&DS 410,Statistical Inference,11921,01,1,H,A,,TTh 11:35a-12:50p,2021,Z. Fan,201803
3463,S&DS 430,Optimization Techniques,11922,01,1,H,A,,TTh 1-2:15p,2035,S. Tatikonda,201803
3464,S&DS 480,Individual Studies,11927,01,1,F,A,,HTBA,1,Staff,201803
3465,S&DS 491,Senior Project,11928,01,1,Y,A,,HTBA,1,S. Tatikonda,201803
3482,SAST 059,"Modern South Asian Literature, 1857-2017",10943,01,1,L,A,,MW 11:35a-12:50p,2052,P. Mukhopadhyay,201803
3483,SAST 266,Introduction to Islamic Architecture,11391,01,1,H,A,,MW 10:30-11:20a,2022,K. Rizvi,201803
3484,SAST 267,Introduction to Buddhist Thought and Practice,13773,01,1,H,C,1,HTBA,1,Staff,201803
3485,SAST 280,"Mughal India, 1500–1800",12513,01,1,H,A,,MW 11:35a-12:50p,2052,S. Gandhi,201803
3486,SAST 281,Economics of Developing Countries: Focus on South Asia,13907,01,1,H,A,,TTh 11:35a-12:50p,2021,Z. Barnett-Howell,201803
3487,SAST 306,Environmental Justice in South Asia,10460,01,1,L,A,,Th 1:30-3:20p,2095,K. Sivaramakrishnan,201803
3488,SAST 323,British Raj and the Indian Nation (1757-1947),11333,01,1,L,A,,M 1:30-3:20p,2058,R. De,201803
3489,SAST 439,Islam in Modern South Asia,13787,01,1,L,A,,M 1:30-3:20p,2058,Staff,201803
3490,SAST 486,Directed Study,12044,01,1,F,A,,HTBA,1,Staff,201803
3491,SAST 491,Senior Essay,12045,01,1,Y,A,,HTBA,1,Staff,201803
3493,SBCR 110,Elementary Bosnian-Croatian-Serbian I,12099,01,1,H,A,,MWF 10:10-11:25a,4563,Staff,201803
3494,SBCR 130,Intermediate Bosnian Croatian Serbian I,12100,01,1,H,A,,MWF 11:40a-12:55p,5602,Staff,201803
3503,SCIE 030,Current Topics in Science,12573,01,1,L,A,,F 1:30-3p,2182,D. Kankel,201803
3504,SKRT 110,Introductory Sanskrit I,12046,01,1,H,A,,MTWThF 9:25-10:15a,2025,Staff,201803
3505,SKRT 130,Intermediate Sanskrit I,12050,01,1,H,A,,MWF 10:30-11:20a,2027,Staff,201803
3506,SKRT 150,Advanced Sanskrit: Dharmasastra,12054,01,1,L,A,,T 1:30-3:20p,2067,Staff,201803
3509,SLAV 202,Church Slavonic,12101,01,1,L,A,,T 9:25-11:15a,2072,H. Goldblatt,201803
3510,SLAV 206,The Slavic Peoples and Their Languages: From Unity to Diversity,12102,01,1,L,A,,M 1:30-3:20p,2058,H. Goldblatt,201803
3515,SNHL 110,Elementary Sinhala I,12055,01,1,H,A,,HTBA,1,Staff,201803
3516,SNHL 130,Intermediate Sinhala I,12056,01,1,H,A,,HTBA,1,Staff,201803
3517,SOCY 112,Foundations in Education Studies,10927,01,1,H,A,,TTh 10:30-11:20a,2019,Staff,201803
3518,SOCY 127,Health and Illness in Social Context,13037,01,2,H,C,1,HTBA,1,Staff,201803
3519,SOCY 127,Health and Illness in Social Context,13232,02,2,H,A,,MW 10:30-11:20a,2022,A. Menon,201803
3520,SOCY 133,"Computers, Networks, and Society",12059,01,1,H,A,,TTh 1-2:15p,2035,S. Boorman,201803
3521,SOCY 138,The Corporation,10447,01,1,H,A,,MW 1:30-2:20p,2059,D. Rogers,201803
3522,SOCY 144,"Race, Ethnicity, and Immigration",12060,01,1,H,A,,MW 2:30-3:20p,2098,G. Kao,201803
3523,SOCY 151,Foundations of Modern Social Theory,12063,01,1,H,A,,TTh 10:30-11:20a,2019,E. Erikson,201803
3524,SOCY 162,Methods in Quantitative Sociology,12065,01,1,L,A,,MW 4-5:15p,2115,L. Grieger,201803
3525,SOCY 172,Religion and Politics in the World,12481,01,1,L,A,,T 1:30-3:20p,2067,K. Baldwin,201803
3526,SOCY 216,Social Movements,13791,01,1,L,A,,M 7-8:50p,2211,Staff,201803
3527,SOCY 221,The Euro Crisis,12561,01,1,L,A,,Th 1:30-3:20p,2095,P. Aslanidis,201803
3528,SOCY 249,Sociology of Islam,12068,01,1,H,C,1,HTBA,1,Staff,201803
3529,SOCY 309,"Digital China: Using Computational Methods to Illuminate Society, Politics, Culture, and History",13713,01,1,L,A,,T 3:30-5:20p,2063,Staff,201803
3530,SOCY 317,Sociological Imagination in African Literatures,12069,01,1,L,C,1,HTBA,1,Staff,201803
3531,SOCY 319,Ethnography of the African American Community,12071,01,1,L,A,,M 1:30-3:20p,2058,E. Anderson,201803
3532,SOCY 331,Sexual Minorities from Plato to the Enlightenment,11871,01,1,L,A,,Th 3:30-5:20p,2121,I. De Souza,201803
3533,SOCY 343,Sociology of Islam,14042,01,1,L,A,,T 1:30-3:20p,2067,J. Wyrtzen,201803
3534,SOCY 365,The Making of Political News,12625,01,1,L,A,,Th 1:30-3:20p,2095,M. Mahler,201803
3535,SOCY 372,Comparative Nationalism in North Africa and the Middle East,12074,01,1,L,A,,T 9:25-11:15a,2072,J. Wyrtzen,201803
3536,SOCY 373,Ethnography of Policing and Race,12639,01,1,L,C,1,HTBA,1,Staff,201803
3537,SOCY 389,Populism from Chavez to Trump,12566,01,1,L,A,,T 1:30-3:20p,2067,P. Aslanidis,201803
3538,SOCY 471,Individual Study,12077,01,1,F,A,,HTBA,1,R. Almeling,201803
3539,SOCY 491,Senior Essay and Colloquium for Nonintensive Majors,12078,01,1,Y,A,,Th 1:30-3:20p,2095,A. Menon,201803
3540,SOCY 493,Senior Essay and Colloquium for Intensive Majors,12079,01,1,Y,A,,Th 9:25-11:15a,2091,R. Almeling,201803
3554,SPAN 060,First-Year Colloquium: Literary Studies in Spanish,11947,01,1,L,A,,MW 11:35a-12:50p,2052,N. Valis,201803
3555,SPAN 110,Elementary Spanish I,11948,01,10,H,A,,MTWThF 9:25-10:15a,2025,G. Tordin,201803
3556,SPAN 110,Elementary Spanish I,11949,02,10,H,A,,MTWThF 9:25-10:15a,2025,Staff,201803
3557,SPAN 110,Elementary Spanish I,11950,03,10,H,A,,MTWThF 9:25-10:15a,2025,M. Vazquez,201803
3558,SPAN 110,Elementary Spanish I,11951,04,10,H,A,,MTWThF 10:30-11:20a,2024,M. García,201803
3559,SPAN 110,Elementary Spanish I,11952,05,10,H,A,,MTWThF 10:30-11:20a,2024,M. Vazquez,201803
3560,SPAN 110,Elementary Spanish I,11953,06,10,H,A,,MTWThF 10:30-11:20a,2024,G. Tordin,201803
3561,SPAN 110,Elementary Spanish I,11954,07,10,H,A,,MTWThF 10:30-11:20a,2024,S. Valle,201803
3562,SPAN 110,Elementary Spanish I,11955,08,10,H,A,,MTWThF 11:35a-12:25p,2023,M. García,201803
3563,SPAN 110,Elementary Spanish I,11956,09,10,H,A,,MTWThF 11:35a-12:25p,2023,S. Valle,201803
3564,SPAN 110,Elementary Spanish I,11957,10,10,H,A,,MTWThF 11:35a-12:25p,2023,J. Sabin Lestayo,201803
3565,SPAN 120,Elementary Spanish II,11958,01,8,H,A,,MTWThF 9:25-10:15a,2025,J. Ramos-Ruano,201803
3566,SPAN 120,Elementary Spanish II,11959,02,8,H,A,,MTWThF 9:25-10:15a,2025,S. Díaz,201803
3567,SPAN 120,Elementary Spanish II,11960,03,8,H,A,,MTWThF 10:30-11:20a,2024,S. Díaz,201803
3568,SPAN 120,Elementary Spanish II,11961,04,8,H,A,,MTWThF 10:30-11:20a,2024,S. Alexandrov,201803
3569,SPAN 120,Elementary Spanish II,11962,05,8,H,A,,MTWThF 10:30-11:20a,2024,J. Ramos-Ruano,201803
3570,SPAN 120,Elementary Spanish II,11963,06,8,H,A,,MTWThF 10:30-11:20a,2024,M. Tortora,201803
3571,SPAN 120,Elementary Spanish II,11964,07,8,H,A,,MTWThF 11:35a-12:25p,2023,G. Tordin,201803
3572,SPAN 120,Elementary Spanish II,11965,08,8,H,A,,MTWThF 11:35a-12:25p,2023,M. Tortora,201803
3573,SPAN 125,Intensive Elementary Spanish,11966,01,1,H,A,,MTWThF 9:25-11:25a,6394,M. Sabé,201803
3574,SPAN 130,Intermediate Spanish I,11967,01,14,H,A,,MTWThF 9:25-10:15a,2025,T. Seymour,201803
3575,SPAN 130,Intermediate Spanish I,11968,02,14,H,A,,MTWThF 9:25-10:15a,2025,D. Symons,201803
3576,SPAN 130,Intermediate Spanish I,11969,03,14,H,A,,MTWThF 9:25-10:15a,2025,J. Sabin Lestayo,201803
3577,SPAN 130,Intermediate Spanish I,11970,04,14,H,A,,MTWThF 9:25-10:15a,2025,V. Santos,201803
3578,SPAN 130,Intermediate Spanish I,11971,05,14,H,A,,MTWThF 9:25-10:15a,2025,Staff,201803
3579,SPAN 130,Intermediate Spanish I,11972,06,14,H,A,,MTWThF 10:30-11:20a,2024,D. Symons,201803
3580,SPAN 130,Intermediate Spanish I,11973,07,14,H,A,,MTWThF 10:30-11:20a,2024,M. Asensio-Manrique,201803
3581,SPAN 130,Intermediate Spanish I,11974,08,14,H,A,,MTWThF 10:30-11:20a,2024,L. Reymundi,201803
3582,SPAN 130,Intermediate Spanish I,11975,09,14,H,A,,MTWThF 10:30-11:20a,2024,J. Sabin Lestayo,201803
3583,SPAN 130,Intermediate Spanish I,11976,10,14,H,A,,MTWThF 10:30-11:20a,2024,V. Santos,201803
3584,SPAN 130,Intermediate Spanish I,11977,11,14,H,A,,MTWThF 11:35a-12:25p,2023,L. Reymundi,201803
3585,SPAN 130,Intermediate Spanish I,11978,12,14,H,A,,MTWThF 11:35a-12:25p,2023,M. Sabé,201803
3586,SPAN 130,Intermediate Spanish I,11979,13,14,H,A,,MTWThF 11:35a-12:25p,2023,M. Asensio-Manrique,201803
3587,SPAN 130,Intermediate Spanish I,11980,14,14,H,A,,MTWThF 11:35a-12:25p,2023,S. Díaz,201803
3588,SPAN 132,Spanish for Heritage Speakers I,11981,01,1,H,A,,MWF 11:35a-12:25p,2028,S. Alexandrov,201803
3589,SPAN 140,Intermediate Spanish II,11982,01,8,H,A,,MTWThF 9:25-10:15a,2025,M. Baffi,201803
3590,SPAN 140,Intermediate Spanish II,11983,02,8,H,A,,MTWThF 9:25-10:15a,2025,A. Cividanes,201803
3591,SPAN 140,Intermediate Spanish II,11984,03,8,H,A,,MTWThF 10:30-11:20a,2024,R. León,201803
3592,SPAN 140,Intermediate Spanish II,11985,04,8,H,A,,MTWThF 10:30-11:20a,2024,A. Cividanes,201803
3593,SPAN 140,Intermediate Spanish II,11986,05,8,H,A,,MTWThF 10:30-11:20a,2024,M. Carreras,201803
3594,SPAN 140,Intermediate Spanish II,11987,06,8,H,A,,MTWThF 10:30-11:20a,2024,M. Baffi,201803
3595,SPAN 140,Intermediate Spanish II,11988,07,8,H,A,,MTWThF 11:35a-12:25p,2023,R. León,201803
3596,SPAN 140,Intermediate Spanish II,11989,08,8,H,A,,MTWThF 11:35a-12:25p,2023,L. Bautista Boned,201803
3597,SPAN 150,Advanced Oral and Written Communication in Spanish,11990,01,2,H,A,,MWF 9:25-10:15a,2026,S. Valle,201803
3598,SPAN 150,Advanced Oral and Written Communication in Spanish,11991,02,2,H,A,,MWF 11:35a-12:25p,2028,M. Vazquez,201803
3599,SPAN 222,Legal Spanish,11992,01,2,L,A,,MW 9-10:15a,2038,M. Carreras,201803
3600,SPAN 222,Legal Spanish,11994,02,2,L,A,,TTh 9-10:15a,2033,M. Carreras,201803
3601,SPAN 223,Spanish in Film: An Introduction to the New Latin American Cinema,11996,01,1,H,A,,MW 1-2:15p,2030,M. Tortora,201803
3602,SPAN 227,Creative Writing,11998,01,1,L,A,,TTh 1-2:15p,2035,M. Jordán,201803
3603,SPAN 243,Advanced Spanish Grammar,12000,01,3,H,A,,MWF 9:25-10:15a,2026,M. Asensio-Manrique,201803
3604,SPAN 243,Advanced Spanish Grammar,12002,02,3,H,A,,MWF 10:30-11:20a,2027,T. Seymour,201803
3605,SPAN 243,Advanced Spanish Grammar,12004,03,3,H,A,,MWF 11:35a-12:25p,2028,T. Seymour,201803
3606,SPAN 266,Studies in Latin American Literature I,12006,01,1,L,A,,TTh 11:35a-12:50p,2021,R. Adorno,201803
3607,SPAN 355,Truth to Power: Introduction to Roberto Bolaño,12008,01,1,L,A,,MW 1-2:15p,2030,A. González Perez,201803
3608,SPAN 387,The Borges Effect,13262,01,1,L,A,,W 3:30-5:20p,2076,R. González Echevarría,201803
3609,SPAN 388,Law and Literature in Modern Latin America,12009,01,1,L,A,,Th 1:30-3:20p,2095,R. González Echevarría,201803
3610,SPAN 478,Directed Readings and/or Individual Research,12011,01,1,F,A,,HTBA,1,N. Valis,201803
3611,SPAN 491,The Senior Essay,12012,01,1,Y,A,,HTBA,1,N. Valis,201803
3620,SWAH 110,Beginning Kiswahili I,10412,01,1,H,A,,MTWThF 9:25-10:15a,2025,K. Wa'Njogu,201803
3621,SWAH 130,Intermediate Kiswahili I,10413,01,1,H,A,,MTWThF 11:35a-12:25p,2023,V. Waweru,201803
3622,SWAH 150,Advanced Kiswahili I,10414,01,1,H,A,,MW 11:35a-12:50p,2052,K. Wa'Njogu,201803
3623,SWAH 170,Topics in Kiswahili Literature,10415,01,1,H,A,,TTh 11:35a-12:50p,2021,K. Wa'Njogu,201803
3627,TBTN 110,Elementary Classical Tibetan I,12057,01,1,H,A,,MW 4:10-6p,3589,Staff,201803
3628,TBTN 130,Intermediate Classical Tibetan I,12058,01,1,H,A,,MW 4:10-6p,3589,Staff,201803
3629,THST 095,The Process of New Play Development in American Theater,13209,01,1,L,C,1,HTBA,1,Staff,201803
3630,THST 097,Anatomy in Motion,13203,01,1,L,A,,MW 9-10:15a,2038,B. MacArthur,201803
3631,THST 098,Composing and Performing the One Person Play,13205,01,1,L,A,,HTBA,1,H. Brooks,201803
3632,THST 110,Survey of Theater and Drama,11879,01,1,H,A,,TTh 10:30-11:20a,2019,E. Morrison,201803
3633,THST 202,Costume Design for Theater,13206,01,1,L,A,,M 3:30-5:20p,2099,Staff,201803
3634,THST 210,Introduction to Performance Concepts,11880,01,3,N,A,,MW 1:30-3:20p,2119,D. Margolin,201803
3635,THST 210,Introduction to Performance Concepts,11881,02,3,N,A,,MW 1:30-3:20p,2119,T. Dorfman,201803
3636,THST 210,Introduction to Performance Concepts,11882,03,3,N,A,,MW 1:30-3:20p,2119,Staff,201803
3637,THST 224,Musical Theater Performance I,11674,01,1,L,A,,F 1:30-3:20p,2100,A. Gerle,201803
3638,THST 231,Chekhov in Performance,11883,01,1,N,A,,T 8:25a-12:20p,2172,G. Wallace,201803
3639,THST 236,American Musical Theater History,12244,01,1,L,A,,W 1:30-3:20p,2042,D. Egan,201803
3640,THST 300,The Director and the Text I,11884,01,1,N,A,,MW 10:30a-12:20p,2166,T. Dorfman,201803
3641,THST 312,"Censorship, Theater, and Performance",13234,01,1,L,A,,MW 4-5:15p,2115,Staff,201803
3642,THST 315,Acting Shakespeare,11885,01,1,N,A,,F 1:30-5:20p,2282,J. Bundy,201803
3643,THST 319,Embodying Story,11886,01,1,N,A,,TTh 1:30-3:20p,2164,R. Robinson,201803
3644,THST 320,Playwriting,10986,01,1,L,A,,T 2:30-5p,2126,D. Margulies,201803
3645,THST 321,Production Seminar: Playwriting,11888,01,1,N,A,,MW 3:30-5:20p,2101,D. Margolin,201803
3646,THST 326,Chinese Opera,10828,01,1,L,A,,T 1:30-3:20p,2067,Staff,201803
3647,THST 329,Theater Now,11889,01,1,L,A,,T 1:30-3:20p,2067,M. Robinson,201803
3648,THST 334,Advanced Study for Acting and Directing for Solo Performance,13208,01,1,N,A,,MW 3:30-5:20p,2101,D. Margolin,201803
3649,THST 340,Ballet Now,13231,01,1,N,A,,M 1:30-3:20p,2058,Staff,201803
3650,THST 346,Gender and Performance in Renaissance Italy,13585,01,1,H,A,,MW 9-10:15a,2038,J. Tylus,201803
3651,THST 351,Cabaret,13778,01,1,L,A,,TTh 4-5:15p,2074,L. Paul,201803
3652,THST 402,Experimental Writing and Performance,11891,01,1,L,A,,T 1:30-3:20p,2067,Coates/Morrison,201803
3653,THST 406,Dance and Black Popular Culture,11893,01,1,L,A,,M 3:30-5:20p,2099,B. Seibert,201803
3654,THST 414,Lyric Writing for Musical Theater,11895,01,1,L,A,,M 11:30a-1:20p,2217,M. Korie,201803
3655,THST 427,Technologies of Movement Research,11896,01,1,L,A,,T 10:30a-12:20p,2391,E. Coates,201803
3656,THST 428,Projection Design and Technology,11898,01,1,L,A,,HTBA,1,E. Bolton,201803
3657,THST 471,Directed Independent Study,13624,01,1,F,A,,HTBA,1,N. Roberts,201803
3658,THST 491,Senior Project in Theater Studies,11899,01,1,Y,A,,W 9:25-11:15a,2051,Roberts/Egan,201803
3659,TKSH 110,Elementary Modern Turkish I,12404,01,1,H,A,,MTWThF 9:25-10:15a,2025,Staff,201803
3660,TKSH 130,Intermediate Turkish I,12405,01,1,H,A,,MTWThF 10:30-11:20a,2024,Staff,201803
3661,TKSH 150,Advanced Turkish I,12406,01,1,H,A,,TTh 11:35a-12:50p,2021,Staff,201803
3666,UKRN 110,Elementary Ukrainian I,12103,01,1,H,A,,MWTh 11:40a-12:55p,6266,Staff,201803
3667,UKRN 130,Intermediate Ukrainian I,12104,01,1,H,A,,MWTh 10:10-11:25a,6306,Staff,201803
3668,USAF 101,Foundation of the U.S. Air Force,10385,01,1,H,A,,Th 9:30-10:20a,3898,E. Baik,201803
3669,USAF 202,The Evolution of U.S. Air and Space Power,10387,01,1,L,A,,T 7:40-9:10a,6249,E. Baik,201803
3670,USAF 302,Air Force Leadership Studies,10389,01,1,L,A,,T 7:40-9:10a; Th 9:30-11a,6255,H. Hermes,201803
3671,USAF 402,National Security Affairs and Preparation for Active Duty,10390,01,1,L,A,,T 7:40-9:10a; Th 9:30-11a,6255,Staff,201803
3673,VIET 110,Elementary Vietnamese I,12028,01,1,H,A,,MTWThF 9:25-10:15a,2025,Q. Van,201803
3674,VIET 132,Accelerated Vietnamese,12029,01,1,H,A,,MW 4-5:15p,2115,Q. Van,201803
3675,VIET 150,Advanced Vietnamese,12030,01,1,H,A,,HTBA,1,Q. Van,201803
3676,VIET 470,Independent Tutorial,12031,01,1,F,A,,HTBA,1,Q. Van,201803
3678,WGSS 030,Neoliberalism and Sexuality,11866,01,1,L,A,,TTh 1-2:15p,2035,E. Savci,201803
3679,WGSS 033,"Fashion in London and Paris, 1750 to the Present",11303,01,1,L,A,,TTh 1-2:15p,2035,Staff,201803
3680,WGSS 205,"Bodies and Pleasures, Sex and Genders",11867,01,1,L,A,,T 1:30-3:20p,2067,E. Pepi,201803
3681,WGSS 207,"Gender, Justice, Power, Institutions",12572,01,1,H,A,,MW 3:30-4:20p,2312,I. Grewal,201803
3682,WGSS 209,Dionysus in Modernity,11274,01,1,L,A,,F 1:30-3:20p,2100,G. Syrimis,201803
3683,WGSS 220,Gender Politics,12438,01,1,L,A,,W 9:25-11:15a,2051,A. Aldrich,201803
3684,WGSS 230,Evolutionary Biology of Women's Reproductive Lives,10449,01,1,H,A,,TTh 2:30-3:45p,2020,C. Valeggia,201803
3685,WGSS 244,"Race, Religion, and Sex in the Inquisition",13886,01,1,H,A,,MW 1-2:15p,2030,I. De Souza,201803
3686,WGSS 272,"Asian American History, 1800 to the Present",10431,01,1,H,A,,MW 10:30-11:20a,2022,M. Lui,201803
3687,WGSS 291,Sexual Minorities from Plato to the Enlightenment,11868,01,1,L,A,,Th 3:30-5:20p,2121,I. De Souza,201803
3688,WGSS 314,Social Movements,13793,01,1,L,A,,M 7-8:50p,2211,Staff,201803
3689,WGSS 315,Psychology of Gender,11501,01,1,H,A,,MW 1-2:15p,2030,M. LaFrance,201803
3690,WGSS 339,Fiction and Sexual Politics,10979,01,1,L,A,,TTh 11:35a-12:50p,2021,M. Homans,201803
3691,WGSS 398,Junior Research Seminar,11875,01,1,L,A,,W 1:30-3:20p,2042,E. Pepi,201803
3692,WGSS 401,Gender in Modern Korea: History and Representation,10826,01,1,L,A,,Th 3:30-5:20p,2121,Staff,201803
3693,WGSS 405,Women and Literature in Traditional China,10769,01,1,H,A,,TTh 1-2:15p,2035,K. Chang,201803
3694,WGSS 408,Latinx Ethnography,11069,01,1,L,A,,W 3:30-5:20p,2076,A. Ramos-Zayas,201803
3695,WGSS 453,Women and Medicine in America from the Colonial Era to the Present,11289,01,1,L,A,,T 9:25-11:15a,2072,N. Rogers,201803
3696,WGSS 471,Independent Directed Study,11876,01,1,F,A,,HTBA,1,Staff,201803
3697,WGSS 490,The Senior Colloquium,11877,01,1,Y,A,,F 9:25-11:15a,2108,A. Dowe,201803
3698,WGSS 491,The Senior Essay,11878,01,1,Y,A,,HTBA,1,A. Dowe,201803
3707,WLOF 110,Elementary Wolof I,10416,01,1,H,A,,MTWTh 12:10-1p,6146,Staff,201803
3708,WLOF 130,Intermediate Wolof I,10417,01,1,H,A,,MW 2:10-4p,2283,Staff,201803
3709,YORU 110,Beginning Yorùbá I,10418,01,1,H,A,,MTWThF 10:30-11:20a,2024,O. Adesola,201803
3710,YORU 130,Intermediate Yorùbá I,10419,01,1,H,A,,MTWThF 11:35a-12:25p,2023,O. Adesola,201803
3711,YORU 150,Advanced Yorùbá I,10420,01,1,H,A,,MW 1-2:15p,2030,O. Adesola,201803
3712,YORU 170,Topics in Yorùbá Literature and Culture,14036,01,1,H,A,,TTh 1-2:15p,2035,O. Adesola,201803
